epoch,accuracy,loss,lr,val_accuracy,val_loss
30,0.7077164649963379,0.4877057373523712,0.0005,0.6462059020996094,0.5864670276641846
31,0.7093480229377747,0.4844987988471985,0.0005,0.6843885779380798,0.5549089312553406
32,0.7049368619918823,0.4832737445831299,0.0005,0.6889801621437073,0.5608066320419312
33,0.7118254899978638,0.48206934332847595,0.0005,0.6570807099342346,0.5956658720970154
34,0.7080790400505066,0.4784379005432129,0.0005,0.6863219141960144,0.5517050623893738
35,0.7150885462760925,0.4764818847179413,0.0005,0.6539391279220581,0.6021019816398621
36,0.7094688415527344,0.4764668643474579,0.0005,0.6855968832969666,0.5609593391418457
37,0.7143029570579529,0.4718828499317169,0.0005,0.7184630036354065,0.5059430599212646
38,0.715571939945221,0.4726001024246216,0.0005,0.7044466137886047,0.5396280884742737
39,0.7143029570579529,0.47151416540145874,0.0005,0.7049298882484436,0.5138850808143616
40,0.7224605679512024,0.46003344655036926,0.00025,0.6984050273895264,0.524010956287384
41,0.7216750383377075,0.4579516351222992,0.00025,0.6964717507362366,0.542962372303009
42,0.7232460975646973,0.45602166652679443,0.00025,0.7034799456596375,0.5390249490737915
43,0.7227627038955688,0.455698698759079,0.00025,0.6993716955184937,0.5325258374214172
44,0.7231252789497375,0.4546099901199341,0.00025,0.7003383040428162,0.5246409773826599
45,0.7257840633392334,0.45320993661880493,0.00025,0.6826969385147095,0.5815156698226929
46,0.7230044007301331,0.4515857994556427,0.00025,0.6950217485427856,0.5369505286216736
47,0.7238503694534302,0.4517437219619751,0.00025,0.7112131714820862,0.5293862223625183
48,0.7246359586715698,0.45028194785118103,0.00025,0.710971474647522,0.5182924866676331
49,0.7268717288970947,0.447960764169693,0.00025,0.7235379219055176,0.5005692839622498
50,0.7322496771812439,0.44306114315986633,0.000125,0.6998550295829773,0.5448209047317505
51,0.7297117710113525,0.44216543436050415,0.000125,0.6957467198371887,0.5492275953292847
52,0.7294096350669861,0.4409210681915283,0.000125,0.708796501159668,0.5301439166069031
53,0.7303160429000854,0.4407072067260742,0.000125,0.7083131670951843,0.5362554788589478
54,0.7321892380714417,0.44016334414482117,0.000125,0.7027549743652344,0.5482749938964844
55,0.7304368615150452,0.43861743807792664,0.000125,0.708796501159668,0.5329278707504272
56,0.7331560850143433,0.43884915113449097,0.000125,0.6986466646194458,0.5543127655982971
57,0.7340624928474426,0.43799325823783875,0.000125,0.7015466690063477,0.5453217625617981
58,0.7288053631782532,0.437249094247818,0.000125,0.7121797800064087,0.5256018042564392
59,0.7358148694038391,0.4370920956134796,0.000125,0.7046882510185242,0.5527896285057068
60,0.733518660068512,0.4340573251247406,6.25e-05,0.7037215828895569,0.5436643362045288
61,0.7363587021827698,0.4330572783946991,6.25e-05,0.7003383040428162,0.5525285005569458
62,0.734968900680542,0.4327247440814972,6.25e-05,0.6974383592605591,0.5521312355995178
63,0.735150158405304,0.43244168162345886,6.25e-05,0.7046882510185242,0.5451871752738953
64,0.7350292801856995,0.4320002496242523,6.25e-05,0.7017883062362671,0.5463548898696899
65,0.7350897192955017,0.43195971846580505,6.25e-05,0.7143547534942627,0.5258722305297852
66,0.7371442317962646,0.4315902590751648,6.25e-05,0.7042049169540405,0.5444065928459167
67,0.7374463677406311,0.431176096200943,6.25e-05,0.6962300539016724,0.5525395274162292
68,0.7375068068504333,0.4306231737136841,6.25e-05,0.6930884718894958,0.5605917572975159
69,0.7359961271286011,0.4304322600364685,6.25e-05,0.7063798904418945,0.5517594814300537
70,0.7373859286308289,0.4290617108345032,3.125e-05,0.7051715850830078,0.5468394756317139
71,0.7391383051872253,0.4283658266067505,3.125e-05,0.7008216381072998,0.550067663192749
72,0.7381715178489685,0.4284001588821411,3.125e-05,0.7022716403007507,0.5464295744895935
73,0.7376276254653931,0.42831650376319885,3.125e-05,0.7054132223129272,0.5426056385040283
74,0.7372651100158691,0.4279792010784149,3.125e-05,0.706621527671814,0.5449002981185913
75,0.7376880645751953,0.4278847873210907,3.125e-05,0.7058965563774109,0.5413536429405212
76,0.7381715178489685,0.42759084701538086,3.125e-05,0.7054132223129272,0.5396764874458313
77,0.7398634552955627,0.4274924695491791,3.125e-05,0.69888836145401,0.5524487495422363
78,0.7371442317962646,0.4275220036506653,3.125e-05,0.7034799456596375,0.543351948261261
79,0.7393196225166321,0.42711013555526733,3.125e-05,0.7034799456596375,0.5453415513038635
