episode,return,length
1517,-15.0,39
1518,-14.0,40
1519,-10.0,71
1520,15.0,195
1521,-15.0,43
1522,-15.0,40
1523,-15.0,43
1524,-15.0,33
1525,-15.0,39
1526,-5.0,73
1527,-15.0,37
1528,-15.0,43
1529,-9.0,71
1530,-15.0,33
1531,-15.0,43
1532,-15.0,36
1533,-15.0,27
1534,-15.0,36
1535,-15.0,43
1536,-15.0,40
1537,23.0,208
1538,-14.0,43
1539,-15.0,38
1540,-5.0,97
1541,-15.0,38
1542,-15.0,17
1543,-15.0,20
1544,-10.0,71
1545,-15.0,34
1546,-10.0,62
1547,-15.0,33
1548,-15.0,43
1549,-15.0,40
1550,-15.0,42
1551,-4.0,92
1552,-15.0,35
1553,-15.0,38
1554,-15.0,22
1555,-15.0,33
1556,-14.0,43
1557,-15.0,33
1558,-15.0,27
1559,-15.0,37
1560,-10.0,71
1561,-10.0,43
1562,-15.0,34
1563,-15.0,32
1564,-14.0,43
1565,7.0,127
1566,-15.0,37
1567,-15.0,40
1568,11.0,181
1569,-15.0,36
1570,6.0,154
1571,1.0,122
1572,-15.0,43
1573,-15.0,38
1574,-15.0,38
1575,-5.0,98
1576,-5.0,99
1577,5.0,136
1578,-15.0,38
1579,-15.0,40
1580,-10.0,43
1581,-15.0,43
1582,-10.0,71
1583,-15.0,34
1584,-15.0,43
1585,-5.0,89
1586,-15.0,33
1587,-15.0,38
1588,-15.0,39
1589,-15.0,36
1590,-15.0,43
1591,36.0,314
1592,-15.0,43
1593,10.0,154
1594,15.0,208
1595,-14.0,40
1596,-14.0,43
1597,-5.0,88
1598,-15.0,37
1599,-15.0,43
1600,43.0,341
1601,-8.0,71
1602,-14.0,43
1603,-15.0,40
1604,-5.0,99
1605,-15.0,37
1606,-4.0,99
1607,-15.0,43
1608,7.0,144
1609,-15.0,43
1610,-15.0,43
1611,-14.0,43
1612,-15.0,21
1613,-15.0,43
1614,-15.0,37
1615,-15.0,43
1616,-10.0,71
1617,-15.0,28
1618,-15.0,25
1619,-3.0,90
1620,-15.0,43
1621,-15.0,33
1622,12.0,181
1623,-3.0,75
1624,-15.0,40
1625,16.0,208
1626,-15.0,39
1627,6.0,154
1628,-15.0,39
1629,0.0,127
1630,5.0,145
1631,-15.0,42
1632,14.0,181
1633,-15.0,43
1634,-9.0,65
1635,-5.0,99
1636,-3.0,79
1637,-14.0,43
1638,-15.0,24
1639,0.0,127
1640,-9.0,71
1641,-5.0,85
1642,-15.0,43
1643,-10.0,71
1644,-10.0,67
1645,11.0,181
1646,-15.0,43
1647,37.0,314
1648,11.0,177
1649,-4.0,99
1650,5.0,140
1651,-10.0,71
1652,-15.0,39
1653,-15.0,43
1654,15.0,192
1655,-9.0,61
1656,26.0,262
1657,-9.0,71
1658,-5.0,71
1659,-15.0,24
1660,-5.0,71
1661,19.0,203
1662,-10.0,70
1663,-15.0,43
1664,-9.0,47
1665,1.0,127
1666,-14.0,43
1667,1.0,121
1668,-15.0,32
1669,-15.0,43
1670,15.0,208
1671,30.0,288
1672,-3.0,98
1673,-14.0,43
1674,-15.0,41
1675,-5.0,71
1676,-14.0,43
1677,-5.0,99
1678,-3.0,99
1679,6.0,154
1680,-10.0,61
1681,-15.0,43
1682,-15.0,22
1683,7.0,154
1684,1.0,127
1685,-15.0,40
1686,-10.0,55
1687,-9.0,71
1688,14.0,167
1689,-10.0,67
1690,2.0,99
1691,-4.0,99
1692,-9.0,71
1693,17.0,203
1694,10.0,181
1695,-15.0,41
1696,-10.0,71
1697,-15.0,39
1698,-14.0,43
1699,-15.0,39
1700,-9.0,71
1701,-5.0,89
1702,6.0,141
1703,0.0,127
1704,5.0,142
1705,0.0,122
1706,-10.0,71
1707,5.0,152
1708,-15.0,37
1709,-5.0,95
1710,-5.0,82
1711,-15.0,32
1712,-15.0,36
1713,-5.0,93
1714,-14.0,42
1715,-10.0,71
1716,-15.0,43
1717,-14.0,41
1718,-15.0,24
1719,17.0,205
1720,-15.0,43
1721,-10.0,71
1722,-15.0,43
1723,-15.0,24
1724,-10.0,71
1725,-4.0,99
1726,-15.0,38
1727,-15.0,40
1728,0.0,127
1729,-9.0,71
1730,-15.0,39
1731,-10.0,71
1732,-15.0,24
1733,-15.0,38
1734,-9.0,65
1735,-5.0,92
1736,-15.0,41
1737,-15.0,24
1738,-15.0,24
1739,-15.0,41
1740,-15.0,24
1741,-15.0,43
1742,-15.0,40
1743,-15.0,43
1744,17.0,193
1745,-15.0,24
1746,-15.0,38
1747,-15.0,42
1748,-15.0,37
1749,-15.0,24
1750,-15.0,24
1751,-5.0,99
1752,-15.0,37
1753,-15.0,43
1754,-10.0,71
1755,-5.0,90
1756,-15.0,40
1757,-14.0,43
1758,-5.0,93
1759,-15.0,43
1760,-4.0,91
1761,1.0,104
1762,-10.0,71
1763,-15.0,24
1764,-15.0,24
1765,-5.0,99
1766,-5.0,93
1767,-15.0,40
1768,-15.0,38
1769,-14.0,39
1770,-3.0,99
1771,-15.0,43
1772,22.0,235
1773,-15.0,38
1774,-4.0,98
1775,5.0,141
1776,-4.0,99
1777,-5.0,96
1778,-4.0,99
1779,-15.0,43
1780,5.0,142
1781,6.0,154
1782,-4.0,99
1783,-15.0,39
1784,-5.0,99
1785,-4.0,99
1786,-5.0,86
1787,-15.0,43
1788,-15.0,33
1789,25.0,247
1790,-5.0,99
1791,-15.0,43
1792,-10.0,71
1793,-15.0,23
1794,26.0,262
1795,-5.0,76
1796,-10.0,71
1797,1.0,127
1798,-14.0,43
1799,-9.0,71
1800,-15.0,43
1801,-15.0,33
1802,1.0,127
1803,-14.0,43
1804,-10.0,71
1805,-9.0,63
1806,-15.0,43
1807,21.0,235
1808,-15.0,38
1809,-5.0,99
1810,-15.0,43
1811,-15.0,30
1812,-5.0,91
1813,5.0,127
1814,-15.0,43
1815,-10.0,57
1816,12.0,155
1817,7.0,154
1818,26.0,243
1819,-10.0,53
1820,-15.0,30
1821,-5.0,93
1822,-9.0,71
1823,0.0,127
1824,-5.0,94
1825,-15.0,43
1826,-15.0,22
1827,2.0,125
1828,-5.0,99
1829,-10.0,49
1830,-15.0,35
1831,-15.0,43
1832,11.0,181
1833,-10.0,71
1834,-15.0,25
1835,6.0,154
1836,-15.0,40
1837,-15.0,43
1838,6.0,144
1839,5.0,154
1840,36.0,314
1841,-10.0,71
1842,0.0,127
1843,1.0,127
1844,5.0,154
1845,-4.0,99
1846,-10.0,67
1847,-15.0,43
1848,16.0,208
1849,-5.0,99
1850,-15.0,28
1851,-15.0,43
1852,-10.0,59
1853,-10.0,71
1854,-5.0,87
1855,15.0,208
1856,-15.0,43
1857,-15.0,43
1858,-15.0,43
1859,20.0,224
1860,-9.0,71
1861,26.0,262
1862,-15.0,22
1863,-5.0,99
1864,-5.0,84
1865,-15.0,34
1866,7.0,154
1867,-15.0,33
1868,-9.0,71
1869,-15.0,25
1870,-15.0,43
1871,27.0,262
1872,-15.0,40
1873,-15.0,17
1874,-15.0,17
1875,-4.0,99
1876,-15.0,43
1877,-15.0,43
1878,-15.0,22
1879,-15.0,18
1880,-15.0,21
1881,-14.0,43
1882,-15.0,43
1883,-10.0,66
1884,-9.0,71
1885,-15.0,43
1886,-5.0,99
1887,-15.0,16
1888,6.0,128
1889,-15.0,43
1890,-15.0,41
1891,-15.0,43
1892,-10.0,66
1893,22.0,225
1894,-5.0,99
1895,-15.0,19
1896,-15.0,43
1897,-14.0,43
1898,-10.0,60
1899,-9.0,64
1900,-15.0,38
1901,-5.0,99
1902,-15.0,19
1903,10.0,181
1904,-15.0,17
1905,-15.0,43
1906,0.0,123
1907,-5.0,82
1908,-15.0,19
1909,-15.0,43
1910,-15.0,43
1911,-15.0,43
1912,-15.0,26
1913,-15.0,16
1914,-15.0,19
1915,-10.0,69
1916,-9.0,60
1917,-15.0,38
1918,-9.0,71
1919,-9.0,55
1920,-9.0,71
1921,-15.0,43
1922,-10.0,71
1923,-5.0,99
1924,-14.0,43
1925,-5.0,80
1926,-3.0,99
1927,-15.0,17
1928,-15.0,43
1929,-10.0,43
1930,-15.0,17
1931,20.0,233
1932,5.0,132
1933,-9.0,56
1934,-15.0,17
1935,6.0,150
1936,-15.0,17
1937,-15.0,43
1938,-15.0,17
1939,-15.0,18
1940,-10.0,71
1941,-15.0,43
1942,0.0,127
1943,-9.0,64
1944,-15.0,16
1945,-15.0,21
1946,-15.0,20
1947,5.0,137
1948,5.0,133
1949,-10.0,71
1950,-15.0,17
1951,-15.0,38
1952,-15.0,16
1953,-5.0,99
1954,-15.0,17
1955,-15.0,24
1956,-15.0,43
1957,-10.0,71
1958,-2.0,99
1959,-10.0,56
1960,0.0,127
1961,20.0,235
1962,-10.0,62
1963,-5.0,86
1964,-9.0,71
1965,-15.0,43
1966,0.0,127
1967,-10.0,70
1968,-15.0,43
1969,-10.0,57
1970,0.0,99
1971,-15.0,43
1972,-14.0,43
1973,-15.0,43
1974,-15.0,43
1975,-8.0,71
1976,-5.0,99
1977,-15.0,32
1978,-10.0,71
1979,-9.0,44
1980,0.0,127
1981,-15.0,22
1982,-15.0,43
1983,-15.0,26
1984,-10.0,71
1985,-10.0,71
1986,-15.0,43
1987,2.0,127
1988,-5.0,99
1989,-15.0,22
1990,-15.0,43
1991,0.0,127
1992,-15.0,19
1993,-9.0,64
1994,-9.0,71
1995,-14.0,43
1996,-10.0,51
1997,-10.0,71
1998,1.0,118
1999,-5.0,99
2000,-15.0,43
2001,-15.0,29
2002,-15.0,43
2003,-10.0,71
2004,-15.0,43
2005,57.0,417
2006,0.0,108
2007,-10.0,71
2008,-15.0,43
2009,-15.0,43
2010,-15.0,26
2011,5.0,154
2012,-15.0,43
2013,-8.0,71
2014,-15.0,43
2015,-5.0,99
2016,-15.0,43
2017,5.0,154
2018,-15.0,43
2019,-3.0,99
2020,-5.0,99
2021,-10.0,66
2022,-9.0,71
2023,-5.0,99
2024,-5.0,99
2025,6.0,154
2026,-15.0,43
2027,-10.0,71
2028,-10.0,71
2029,8.0,154
2030,-14.0,43
2031,-2.0,99
2032,26.0,262
2033,-15.0,43
2034,-15.0,20
2035,-15.0,43
2036,-5.0,99
2037,-4.0,79
2038,31.0,288
2039,-15.0,43
2040,-10.0,71
2041,-15.0,43
2042,15.0,208
2043,38.0,314
2044,-15.0,35
2045,-5.0,99
2046,11.0,165
2047,10.0,181
2048,-10.0,71
2049,10.0,181
2050,-10.0,56
2051,10.0,181
2052,-10.0,71
2053,-5.0,99
2054,-14.0,43
2055,-3.0,99
2056,10.0,181
2057,-10.0,69
2058,-15.0,43
2059,-15.0,18
2060,-15.0,43
2061,-15.0,43
2062,-15.0,43
2063,-15.0,18
2064,-15.0,17
2065,-15.0,16
2066,-15.0,18
2067,-10.0,71
2068,-15.0,17
2069,2.0,127
2070,-15.0,16
2071,-15.0,43
2072,-15.0,19
2073,-15.0,19
2074,-15.0,16
2075,-9.0,69
2076,-10.0,63
2077,-9.0,71
2078,-15.0,17
2079,-15.0,16
2080,-15.0,16
2081,-9.0,71
2082,-15.0,16
2083,-15.0,15
2084,-15.0,15
2085,-15.0,17
2086,-15.0,15
2087,-15.0,16
2088,-9.0,71
2089,-15.0,17
2090,-15.0,16
2091,-15.0,17
2092,-15.0,37
2093,-15.0,15
2094,-15.0,16
2095,-15.0,17
2096,-15.0,16
2097,-15.0,17
2098,-15.0,16
2099,-15.0,16
2100,-15.0,16
2101,-15.0,15
2102,5.0,154
2103,-5.0,86
2104,-15.0,15
2105,-15.0,16
2106,-15.0,18
2107,-15.0,16
2108,-15.0,19
2109,-15.0,16
2110,-4.0,99
2111,-4.0,71
2112,-15.0,43
2113,-15.0,18
2114,25.0,262
2115,-15.0,16
2116,15.0,208
2117,1.0,115
2118,-15.0,17
2119,-15.0,17
2120,-10.0,49
2121,0.0,118
2122,-15.0,19
2123,-3.0,99
2124,-15.0,43
2125,-10.0,56
2126,-15.0,43
2127,-15.0,43
2128,-15.0,20
2129,-5.0,99
2130,-15.0,17
2131,-15.0,16
2132,-15.0,43
2133,-4.0,99
2134,-10.0,71
2135,-5.0,71
2136,-14.0,43
2137,-14.0,43
2138,11.0,164
2139,-4.0,99
2140,11.0,169
2141,-15.0,19
2142,-10.0,63
2143,-10.0,68
2144,-15.0,43
2145,-15.0,19
2146,-15.0,19
2147,-5.0,73
2148,-15.0,43
2149,-15.0,19
2150,-15.0,17
2151,-10.0,71
2152,2.0,127
2153,30.0,262
2154,-15.0,43
2155,-15.0,18
2156,-15.0,17
2157,-15.0,16
2158,0.0,126
2159,-14.0,43
2160,-15.0,21
2161,-10.0,66
2162,0.0,125
2163,6.0,154
2164,-9.0,71
2165,-15.0,43
2166,-15.0,20
2167,-15.0,20
2168,-10.0,63
2169,-15.0,17
2170,-15.0,17
2171,-10.0,70
2172,-10.0,71
2173,-15.0,22
2174,-2.0,99
2175,15.0,182
2176,-5.0,99
2177,-15.0,43
2178,-15.0,43
2179,-14.0,43
2180,10.0,181
2181,5.0,154
2182,-5.0,99
2183,26.0,262
2184,6.0,154
2185,28.0,262
2186,10.0,168
2187,-10.0,54
2188,-15.0,43
2189,-15.0,43
2190,-15.0,43
2191,0.0,118
2192,-4.0,81
2193,-15.0,43
2194,26.0,262
2195,10.0,178
2196,-5.0,99
2197,12.0,173
2198,12.0,181
2199,0.0,127
2200,6.0,154
2201,22.0,235
2202,-15.0,43
2203,-15.0,43
2204,-4.0,99
2205,-10.0,71
2206,-10.0,71
2207,10.0,181
2208,-4.0,99
2209,20.0,235
2210,-14.0,43
2211,-10.0,71
2212,-15.0,43
2213,-9.0,69
2214,-4.0,99
2215,-15.0,43
2216,-10.0,71
2217,2.0,127
2218,-3.0,99
2219,-8.0,71
2220,-4.0,99
2221,-10.0,71
2222,-10.0,43
2223,-5.0,99
2224,-15.0,43
2225,-5.0,99
2226,-10.0,71
2227,1.0,127
2228,13.0,177
2229,-15.0,33
2230,30.0,288
2231,0.0,127
2232,2.0,127
2233,-15.0,43
2234,-10.0,61
2235,-10.0,71
2236,-15.0,24
2237,12.0,176
2238,-10.0,71
2239,-15.0,43
2240,2.0,127
2241,16.0,208
2242,-15.0,43
2243,-4.0,99
2244,13.0,154
2245,-15.0,43
2246,1.0,127
2247,-15.0,43
2248,-15.0,43
2249,-10.0,44
2250,0.0,107
2251,11.0,181
2252,-15.0,39
2253,-15.0,35
2254,-5.0,98
2255,-10.0,71
2256,-14.0,43
2257,-3.0,87
2258,-15.0,31
2259,-15.0,43
2260,-15.0,42
2261,5.0,154
2262,1.0,127
2263,-15.0,33
2264,-10.0,71
2265,16.0,208
2266,-15.0,42
2267,-14.0,43
2268,28.0,262
2269,-15.0,43
2270,-10.0,44
2271,7.0,154
2272,-14.0,43
2273,-15.0,43
2274,10.0,181
2275,-14.0,43
2276,0.0,110
2277,5.0,154
2278,-15.0,43
2279,-10.0,71
2280,15.0,208
2281,-10.0,49
2282,-10.0,71
2283,-9.0,71
2284,-10.0,69
2285,0.0,123
2286,-15.0,43
2287,5.0,154
2288,-15.0,43
2289,-5.0,99
2290,20.0,235
2291,-15.0,43
2292,-10.0,71
2293,15.0,181
2294,16.0,208
2295,0.0,127
2296,-5.0,99
2297,-15.0,43
2298,-15.0,43
2299,-10.0,59
2300,-15.0,30
2301,1.0,121
2302,-10.0,70
2303,-4.0,99
2304,-15.0,43
2305,-15.0,35
2306,-14.0,43
2307,-14.0,43
2308,-15.0,43
2309,-15.0,43
2310,-10.0,71
2311,-9.0,71
2312,-5.0,89
2313,6.0,154
2314,-15.0,43
2315,-10.0,53
2316,0.0,127
2317,31.0,288
2318,-4.0,99
2319,12.0,181
2320,-10.0,48
2321,0.0,123
2322,-15.0,42
2323,2.0,127
2324,-10.0,71
2325,-9.0,71
2326,-10.0,66
2327,-15.0,34
2328,-15.0,37
2329,-14.0,43
2330,-5.0,98
2331,10.0,172
2332,-15.0,43
2333,0.0,127
2334,40.0,341
2335,5.0,154
2336,-10.0,71
2337,-9.0,71
2338,-5.0,99
2339,-10.0,69
2340,-10.0,71
2341,1.0,125
2342,-15.0,43
2343,-5.0,99
2344,-10.0,43
2345,21.0,230
2346,-9.0,71
2347,-10.0,71
2348,1.0,122
2349,12.0,179
2350,-15.0,43
2351,21.0,235
2352,20.0,223
2353,-10.0,71
2354,0.0,127
2355,0.0,127
2356,0.0,124
2357,-15.0,43
2358,-15.0,43
2359,-4.0,99
2360,-10.0,71
2361,-14.0,43
2362,-15.0,43
2363,15.0,208
2364,-10.0,71
2365,0.0,117
2366,-10.0,68
2367,-10.0,59
2368,-10.0,63
2369,-10.0,65
2370,-10.0,70
2371,10.0,181
2372,-15.0,43
2373,-10.0,71
2374,-15.0,43
2375,-9.0,61
2376,16.0,208
2377,-5.0,86
2378,6.0,154
2379,-10.0,68
2380,-10.0,68
2381,-15.0,43
2382,-9.0,70
2383,-15.0,43
2384,-15.0,24
2385,1.0,118
2386,-9.0,52
2387,-10.0,67
2388,-9.0,62
2389,-10.0,54
2390,-14.0,43
2391,-15.0,43
2392,-10.0,54
2393,-8.0,71
2394,10.0,173
2395,0.0,121
2396,-15.0,43
2397,-10.0,70
2398,-4.0,99
2399,10.0,181
2400,-15.0,24
2401,-15.0,43
2402,41.0,328
2403,0.0,127
2404,5.0,154
2405,-10.0,69
2406,-10.0,68
2407,-14.0,43
2408,-10.0,69
2409,-10.0,70
2410,-14.0,43
2411,-5.0,71
2412,-15.0,43
2413,32.0,288
2414,0.0,114
2415,-10.0,69
2416,-15.0,43
2417,-10.0,67
2418,-14.0,43
2419,-14.0,43
2420,-8.0,71
2421,-10.0,70
2422,0.0,123
2423,-15.0,43
2424,10.0,180
2425,-15.0,43
2426,-9.0,71
2427,-10.0,64
2428,-8.0,70
2429,-9.0,71
2430,-10.0,69
2431,0.0,119
2432,0.0,127
2433,0.0,127
2434,-10.0,71
2435,0.0,122
2436,-15.0,43
2437,-10.0,68
2438,-8.0,71
2439,20.0,235
2440,0.0,126
2441,-9.0,71
2442,-9.0,71
2443,15.0,208
2444,-14.0,43
2445,-15.0,43
2446,-10.0,71
2447,-5.0,99
2448,1.0,127
2449,1.0,127
2450,-5.0,99
2451,-15.0,43
2452,-10.0,71
2453,-5.0,71
2454,-15.0,43
2455,1.0,127
2456,-10.0,56
2457,-9.0,62
2458,-9.0,69
2459,-15.0,43
2460,-10.0,68
2461,1.0,127
2462,-10.0,67
2463,-10.0,55
2464,6.0,154
2465,-15.0,43
2466,-14.0,43
2467,1.0,125
2468,-5.0,79
2469,-4.0,99
2470,-15.0,43
2471,-10.0,71
2472,1.0,115
2473,36.0,314
2474,-9.0,68
2475,-5.0,99
2476,0.0,117
2477,6.0,154
2478,-15.0,43
2479,-14.0,43
2480,10.0,180
2481,-10.0,71
2482,0.0,123
2483,-10.0,64
2484,-8.0,71
2485,-5.0,71
2486,-4.0,97
2487,-10.0,71
2488,-15.0,43
2489,-10.0,67
2490,-9.0,66
2491,0.0,127
2492,27.0,262
2493,-15.0,43
2494,-15.0,43
2495,-10.0,49
2496,-14.0,43
2497,6.0,154
2498,-10.0,71
2499,-5.0,99
2500,-10.0,46
2501,-10.0,71
2502,-10.0,60
2503,-10.0,71
2504,0.0,127
2505,-10.0,71
2506,-15.0,43
2507,-9.0,53
2508,1.0,101
2509,-3.0,99
2510,-15.0,32
2511,0.0,127
2512,-15.0,43
2513,6.0,154
2514,-10.0,71
2515,10.0,162
2516,-9.0,58
2517,-9.0,68
2518,21.0,210
2519,18.0,208
2520,-15.0,41
2521,-9.0,68
2522,6.0,154
2523,-15.0,43
2524,-5.0,91
2525,-15.0,43
2526,-3.0,96
2527,-5.0,98
2528,-4.0,90
2529,-15.0,33
2530,10.0,181
2531,21.0,235
2532,6.0,149
2533,-15.0,43
2534,-4.0,99
2535,1.0,127
2536,-4.0,99
2537,-10.0,64
2538,-15.0,43
2539,-8.0,71
2540,-5.0,99
2541,0.0,102
2542,-10.0,71
2543,-10.0,71
2544,1.0,118
2545,27.0,262
2546,-9.0,71
2547,20.0,235
2548,0.0,122
2549,10.0,181
2550,1.0,127
2551,2.0,124
2552,-10.0,68
2553,-15.0,43
2554,-15.0,43
2555,-10.0,71
2556,20.0,235
2557,15.0,208
2558,-10.0,71
2559,-15.0,43
2560,-15.0,40
2561,0.0,127
2562,-10.0,71
2563,-10.0,71
2564,16.0,208
2565,-10.0,69
2566,0.0,127
2567,-15.0,40
2568,10.0,181
2569,40.0,341
2570,15.0,208
2571,-5.0,99
2572,-5.0,99
2573,-5.0,99
2574,-15.0,43
2575,-5.0,99
2576,-10.0,70
2577,-10.0,71
2578,-5.0,90
2579,-5.0,99
2580,35.0,314
2581,-15.0,40
2582,-10.0,43
2583,-14.0,43
2584,33.0,288
2585,-9.0,71
2586,-15.0,43
2587,-10.0,71
2588,-5.0,99
2589,-10.0,71
2590,-5.0,99
2591,-15.0,43
2592,-15.0,43
2593,25.0,262
2594,-15.0,40
2595,-9.0,71
2596,-15.0,43
2597,-15.0,43
2598,-10.0,71
2599,0.0,113
2600,0.0,127
2601,2.0,127
2602,-15.0,43
2603,-15.0,43
2604,-15.0,43
2605,-15.0,43
2606,7.0,154
2607,-5.0,99
2608,-10.0,71
2609,-5.0,99
2610,50.0,392
2611,35.0,314
2612,-5.0,99
2613,-5.0,99
2614,-10.0,71
2615,-9.0,71
2616,6.0,154
2617,1.0,123
2618,-5.0,99
2619,6.0,154
2620,15.0,182
2621,-15.0,43
2622,10.0,181
2623,-15.0,43
2624,20.0,235
2625,-10.0,71
2626,-4.0,75
2627,-15.0,43
2628,-4.0,72
2629,2.0,127
2630,-10.0,71
2631,10.0,181
2632,-5.0,99
2633,-9.0,71
2634,-15.0,21
2635,-10.0,71
2636,-10.0,71
2637,1.0,127
2638,-14.0,43
2639,-9.0,71
2640,-15.0,43
2641,-15.0,43
2642,-10.0,71
2643,-4.0,75
2644,5.0,154
2645,-4.0,99
2646,17.0,208
2647,-10.0,58
2648,-14.0,43
2649,22.0,235
2650,-15.0,43
2651,12.0,177
2652,-10.0,56
2653,0.0,127
2654,17.0,208
2655,-9.0,71
2656,26.0,262
2657,5.0,154
2658,-10.0,71
2659,10.0,181
2660,-10.0,71
2661,-5.0,99
2662,-3.0,99
2663,7.0,154
2664,-10.0,71
2665,-15.0,43
2666,6.0,154
2667,-5.0,99
2668,-5.0,99
2669,-15.0,43
2670,-10.0,71
2671,-10.0,63
2672,10.0,181
2673,28.0,262
2674,-15.0,25
2675,-15.0,27
2676,-9.0,69
2677,5.0,154
2678,18.0,208
2679,-15.0,43
2680,-14.0,43
2681,-9.0,69
2682,-15.0,43
2683,-14.0,43
2684,-15.0,28
2685,-10.0,71
2686,-9.0,71
2687,-15.0,43
2688,0.0,127
2689,11.0,181
2690,25.0,262
2691,-2.0,99
2692,7.0,154
2693,45.0,366
2694,1.0,127
2695,21.0,234
2696,-15.0,43
2697,-5.0,99
2698,62.0,436
2699,0.0,127
2700,0.0,127
2701,-15.0,43
2702,-15.0,43
2703,21.0,235
2704,-15.0,43
2705,-5.0,72
2706,0.0,127
2707,31.0,288
2708,0.0,119
2709,40.0,341
2710,-15.0,43
2711,1.0,127
2712,0.0,127
2713,40.0,341
2714,60.0,435
2715,-15.0,43
2716,2.0,127
2717,-4.0,99
2718,0.0,127
2719,-15.0,43
2720,10.0,181
2721,-10.0,71
2722,21.0,235
2723,1.0,127
2724,-15.0,43
2725,-15.0,43
2726,-10.0,66
2727,5.0,154
2728,10.0,181
2729,-9.0,71
2730,26.0,262
2731,-15.0,43
2732,-5.0,99
2733,3.0,127
2734,18.0,208
2735,5.0,154
2736,0.0,127
2737,45.0,341
2738,-5.0,99
2739,38.0,314
2740,-5.0,99
2741,10.0,181
2742,12.0,181
2743,-10.0,71
2744,-8.0,71
2745,22.0,235
2746,32.0,288
2747,-4.0,99
2748,16.0,208
2749,25.0,262
2750,-9.0,71
2751,0.0,127
2752,11.0,155
2753,1.0,127
2754,5.0,154
2755,-5.0,99
2756,1.0,127
2757,-10.0,71
2758,-5.0,99
2759,22.0,235
2760,57.0,417
2761,50.0,378
2762,-10.0,60
2763,-9.0,71
2764,-5.0,72
2765,25.0,262
2766,-5.0,72
2767,15.0,208
2768,-15.0,43
2769,0.0,127
2770,-4.0,99
2771,-15.0,43
2772,0.0,127
2773,-15.0,43
2774,-9.0,71
2775,5.0,154
2776,30.0,262
2777,-15.0,43
2778,0.0,127
2779,-5.0,99
2780,-10.0,71
2781,5.0,154
2782,-14.0,43
2783,-15.0,43
2784,-5.0,99
2785,-10.0,71
2786,-15.0,43
2787,17.0,208
2788,6.0,154
2789,-10.0,71
2790,-5.0,99
2791,-10.0,71
2792,10.0,181
2793,-15.0,43
2794,12.0,181
2795,-9.0,64
2796,-15.0,43
2797,-15.0,43
2798,0.0,127
2799,25.0,262
2800,-15.0,43
2801,25.0,262
2802,48.0,366
2803,16.0,208
2804,37.0,314
2805,51.0,366
2806,-10.0,70
2807,10.0,181
2808,-9.0,68
2809,-10.0,71
2810,0.0,127
2811,25.0,262
2812,-10.0,71
2813,27.0,262
2814,-15.0,43
2815,-5.0,99
2816,1.0,127
2817,5.0,154
2818,-8.0,71
2819,1.0,127
2820,-10.0,71
2821,0.0,127
2822,-4.0,99
2823,-15.0,43
2824,5.0,154
2825,6.0,154
2826,-15.0,43
2827,20.0,235
2828,-15.0,43
2829,1.0,127
2830,23.0,208
2831,-10.0,68
2832,0.0,127
2833,7.0,154
2834,11.0,181
2835,-15.0,43
2836,5.0,154
2837,10.0,181
2838,5.0,154
2839,-10.0,69
2840,25.0,262
2841,-15.0,43
2842,-5.0,99
2843,5.0,154
2844,-10.0,65
2845,-4.0,95
2846,-10.0,69
2847,11.0,176
2848,15.0,208
2849,-10.0,71
2850,10.0,181
2851,15.0,181
2852,2.0,127
2853,-15.0,43
2854,1.0,127
2855,-15.0,43
2856,21.0,235
2857,-15.0,43
2858,-4.0,99
2859,11.0,181
2860,-15.0,43
2861,10.0,181
2862,15.0,208
2863,7.0,154
2864,2.0,127
2865,-10.0,62
2866,-4.0,99
2867,-15.0,37
2868,20.0,235
2869,-5.0,97
2870,-9.0,71
2871,-15.0,43
2872,11.0,174
2873,-15.0,43
2874,-3.0,99
2875,-15.0,43
2876,0.0,127
2877,-4.0,99
2878,-9.0,71
2879,-10.0,71
2880,-5.0,99
2881,0.0,108
2882,-15.0,43
2883,22.0,235
2884,-10.0,71
2885,40.0,314
2886,-15.0,43
2887,-10.0,71
2888,-15.0,43
2889,-15.0,43
2890,-15.0,43
2891,-8.0,71
2892,-8.0,70
2893,2.0,127
2894,0.0,127
2895,-14.0,43
2896,-10.0,71
2897,-10.0,71
2898,0.0,109
2899,-4.0,99
2900,16.0,208
2901,16.0,208
2902,-15.0,43
2903,22.0,235
2904,28.0,262
2905,-10.0,71
2906,-2.0,99
2907,12.0,173
2908,-5.0,99
2909,-15.0,43
2910,-15.0,43
2911,0.0,127
2912,-15.0,43
2913,-5.0,95
2914,-10.0,71
2915,-5.0,99
2916,26.0,262
2917,-4.0,99
2918,-9.0,71
2919,22.0,235
2920,-15.0,43
2921,30.0,288
2922,-10.0,71
2923,0.0,127
2924,41.0,341
2925,-15.0,43
2926,-15.0,43
2927,-10.0,71
2928,57.0,417
2929,0.0,127
2930,-15.0,43
2931,-10.0,71
2932,10.0,181
2933,0.0,127
2934,-9.0,71
2935,-9.0,71
2936,20.0,235
2937,-8.0,71
2938,-10.0,71
2939,0.0,127
2940,5.0,148
2941,11.0,181
2942,22.0,235
2943,28.0,262
2944,0.0,127
2945,-15.0,43
2946,7.0,154
2947,12.0,181
2948,36.0,314
2949,-10.0,71
2950,21.0,235
2951,-14.0,43
2952,52.0,392
2953,20.0,235
2954,27.0,262
2955,-10.0,71
2956,-15.0,43
2957,-15.0,43
