episode,return,length
3086,46.0,366
3087,61.0,443
3088,-9.0,71
3089,40.0,341
3090,15.0,208
3091,1.0,105
3092,61.0,443
3093,26.0,262
3094,32.0,288
3095,70.0,493
3096,36.0,314
3097,6.0,154
3098,5.0,154
3099,42.0,341
3100,27.0,262
3101,10.0,181
3102,32.0,288
3103,66.0,468
3104,-14.0,43
3105,68.0,468
3106,64.0,443
3107,0.0,127
3108,21.0,235
3109,36.0,314
3110,106.0,639
3111,27.0,262
3112,50.0,392
3113,52.0,392
3114,22.0,235
3115,5.0,154
3116,76.0,493
3117,76.0,505
3118,45.0,366
3119,25.0,262
3120,39.0,314
3121,38.0,314
3122,51.0,392
3123,18.0,208
3124,27.0,262
3125,10.0,181
3126,15.0,186
3127,42.0,341
3128,21.0,235
3129,55.0,417
3130,27.0,262
3131,-10.0,71
3132,-5.0,99
3133,92.0,591
3134,77.0,518
3135,22.0,235
3136,57.0,417
3137,47.0,366
3138,88.0,567
3139,48.0,366
3140,-15.0,43
3141,38.0,314
3142,50.0,366
3143,20.0,235
3144,-10.0,71
3145,23.0,235
3146,20.0,235
3147,56.0,417
3148,26.0,262
3149,5.0,154
3150,-3.0,99
3151,12.0,181
3152,94.0,591
3153,50.0,392
3154,56.0,417
3155,12.0,181
3156,39.0,314
3157,20.0,235
3158,58.0,417
3159,15.0,208
3160,36.0,314
3161,26.0,262
3162,45.0,341
3163,33.0,288
3164,21.0,235
3165,-15.0,43
3166,15.0,208
3167,26.0,262
3168,-15.0,43
3169,39.0,314
3170,42.0,341
3171,35.0,314
3172,31.0,288
3173,-10.0,71
3174,61.0,443
3175,36.0,314
3176,-5.0,99
3177,-5.0,99
3178,11.0,181
3179,52.0,392
3180,33.0,288
3181,27.0,262
3182,-5.0,76
3183,31.0,288
3184,15.0,193
3185,11.0,159
3186,-15.0,43
3187,31.0,288
3188,16.0,208
3189,-4.0,99
3190,98.0,615
3191,35.0,314
3192,15.0,208
3193,78.0,518
3194,99.0,615
3195,34.0,288
3196,76.0,518
3197,30.0,288
3198,56.0,417
3199,61.0,443
3200,67.0,443
3201,26.0,251
3202,11.0,181
3203,55.0,417
3204,-15.0,43
3205,26.0,262
3206,25.0,262
3207,31.0,288
3208,28.0,262
3209,52.0,392
3210,48.0,366
3211,43.0,341
3212,25.0,262
3213,12.0,181
3214,61.0,443
3215,-9.0,71
3216,23.0,235
3217,38.0,314
3218,57.0,417
3219,-10.0,53
3220,27.0,262
3221,30.0,288
3222,22.0,235
3223,-10.0,71
3224,32.0,288
3225,26.0,262
3226,86.0,565
3227,52.0,392
3228,82.0,542
3229,10.0,181
3230,41.0,319
3231,65.0,468
3232,31.0,266
3233,-9.0,71
3234,-10.0,71
3235,-4.0,99
3236,13.0,181
3237,91.0,591
3238,91.0,591
3239,61.0,443
3240,30.0,288
3241,16.0,208
3242,91.0,591
3243,92.0,591
3244,12.0,181
3245,66.0,468
3246,35.0,314
3247,40.0,341
3248,25.0,262
3249,51.0,392
3250,0.0,127
3251,10.0,181
3252,-15.0,43
3253,28.0,262
3254,31.0,288
3255,65.0,468
3256,61.0,443
3257,20.0,235
3258,-15.0,43
3259,36.0,314
3260,25.0,262
3261,41.0,341
3262,57.0,417
3263,28.0,262
3264,23.0,235
3265,72.0,493
3266,55.0,417
3267,69.0,468
3268,85.0,567
3269,41.0,341
3270,25.0,262
3271,30.0,288
3272,26.0,262
3273,31.0,288
3274,50.0,392
3275,47.0,366
3276,7.0,154
3277,88.0,567
3278,32.0,288
3279,5.0,154
3280,25.0,262
3281,11.0,181
3282,28.0,262
3283,58.0,417
3284,57.0,417
3285,68.0,468
3286,28.0,262
3287,84.0,542
3288,55.0,417
3289,80.0,518
3290,72.0,493
3291,65.0,468
3292,20.0,235
3293,108.0,663
3294,25.0,262
3295,66.0,468
3296,107.0,663
3297,5.0,154
3298,63.0,443
3299,35.0,314
3300,66.0,468
3301,10.0,181
3302,26.0,262
3303,1.0,127
3304,47.0,366
3305,28.0,262
3306,33.0,288
3307,40.0,341
3308,91.0,591
3309,37.0,314
3310,26.0,262
3311,42.0,341
3312,30.0,288
3313,25.0,262
3314,1.0,127
3315,-5.0,82
3316,10.0,181
3317,-15.0,39
3318,57.0,417
3319,93.0,591
3320,25.0,262
3321,20.0,235
3322,11.0,158
3323,0.0,127
3324,-9.0,71
3325,6.0,154
3326,42.0,341
3327,26.0,262
3328,5.0,154
3329,20.0,235
3330,1.0,127
3331,77.0,518
3332,61.0,443
3333,0.0,127
3334,25.0,262
3335,-9.0,71
3336,72.0,493
3337,1.0,127
3338,82.0,542
3339,0.0,127
3340,40.0,341
3341,15.0,208
3342,40.0,341
3343,34.0,288
3344,-10.0,71
3345,52.0,392
3346,28.0,262
3347,6.0,154
3348,-15.0,43
3349,73.0,493
3350,61.0,443
3351,-15.0,43
3352,39.0,314
3353,5.0,154
3354,92.0,591
3355,26.0,262
3356,63.0,443
3357,75.0,518
3358,-15.0,43
3359,68.0,468
3360,55.0,417
3361,26.0,262
3362,21.0,235
3363,-10.0,71
3364,33.0,288
3365,47.0,366
3366,5.0,154
3367,1.0,127
3368,47.0,366
3369,0.0,127
3370,78.0,518
3371,-15.0,43
3372,51.0,392
3373,39.0,314
3374,89.0,567
3375,24.0,235
3376,71.0,493
3377,10.0,181
3378,26.0,262
3379,-5.0,99
3380,46.0,366
3381,26.0,262
3382,67.0,468
3383,42.0,341
3384,76.0,518
3385,29.0,262
3386,21.0,235
3387,26.0,262
3388,30.0,288
3389,26.0,262
3390,20.0,235
3391,107.0,663
3392,40.0,341
3393,31.0,288
3394,10.0,181
3395,66.0,468
3396,10.0,181
3397,99.0,615
3398,-15.0,43
3399,50.0,392
3400,-9.0,71
3401,-4.0,99
3402,40.0,341
3403,20.0,235
3404,40.0,341
3405,0.0,127
3406,25.0,262
3407,77.0,507
3408,0.0,127
3409,20.0,235
3410,56.0,417
3411,55.0,417
3412,5.0,154
3413,48.0,359
3414,21.0,235
3415,45.0,341
3416,123.0,733
3417,26.0,262
3418,117.0,710
3419,82.0,542
3420,-4.0,99
3421,61.0,443
3422,22.0,235
3423,21.0,235
3424,79.0,518
3425,67.0,468
3426,63.0,443
3427,56.0,417
3428,87.0,567
3429,103.0,639
3430,31.0,288
3431,67.0,468
3432,19.0,208
3433,81.0,542
3434,50.0,392
3435,85.0,567
3436,71.0,493
3437,85.0,567
3438,41.0,341
3439,-9.0,71
3440,20.0,235
3441,47.0,366
3442,30.0,288
3443,42.0,341
3444,-4.0,99
3445,22.0,235
3446,79.0,518
3447,47.0,366
3448,64.0,443
3449,31.0,288
3450,30.0,288
3451,62.0,443
3452,105.0,663
3453,26.0,262
3454,56.0,392
3455,83.0,542
3456,55.0,417
3457,61.0,443
3458,-9.0,71
3459,119.0,710
3460,-15.0,43
3461,-4.0,99
3462,28.0,262
3463,70.0,493
3464,40.0,341
3465,42.0,341
3466,103.0,639
3467,65.0,468
3468,62.0,443
3469,21.0,235
3470,21.0,235
3471,56.0,417
3472,26.0,262
3473,70.0,493
3474,47.0,366
3475,-10.0,71
3476,69.0,468
3477,46.0,366
3478,92.0,591
3479,74.0,493
3480,46.0,366
3481,67.0,468
3482,26.0,262
3483,57.0,417
3484,46.0,366
3485,92.0,591
3486,0.0,127
3487,15.0,208
3488,70.0,493
3489,0.0,99
3490,17.0,208
3491,18.0,208
3492,6.0,142
3493,40.0,314
3494,46.0,366
3495,0.0,127
3496,66.0,468
3497,-5.0,99
3498,83.0,542
3499,71.0,493
3500,11.0,181
3501,63.0,443
3502,55.0,417
3503,63.0,443
3504,21.0,235
3505,15.0,208
3506,10.0,181
3507,22.0,235
3508,61.0,443
3509,61.0,443
3510,86.0,567
3511,26.0,262
3512,102.0,639
3513,21.0,222
3514,26.0,262
3515,-9.0,62
3516,46.0,366
3517,6.0,154
3518,11.0,181
3519,-15.0,37
3520,-15.0,43
3521,15.0,208
3522,30.0,288
3523,41.0,341
3524,26.0,262
3525,58.0,417
3526,26.0,262
3527,10.0,181
3528,25.0,262
3529,81.0,518
3530,85.0,567
3531,5.0,154
3532,60.0,443
3533,32.0,288
3534,5.0,154
3535,55.0,392
3536,56.0,417
3537,62.0,443
3538,70.0,493
3539,-5.0,99
3540,50.0,392
3541,-5.0,87
3542,-15.0,43
3543,21.0,235
3544,37.0,314
3545,21.0,235
3546,57.0,417
3547,35.0,314
3548,25.0,262
3549,20.0,235
3550,72.0,493
3551,5.0,154
3552,29.0,262
3553,32.0,288
3554,25.0,262
3555,52.0,392
3556,35.0,314
3557,70.0,493
3558,93.0,591
3559,60.0,443
3560,136.0,802
3561,31.0,288
3562,-5.0,99
3563,31.0,288
3564,31.0,288
3565,0.0,127
3566,25.0,262
3567,11.0,181
3568,95.0,591
3569,21.0,235
3570,78.0,518
3571,81.0,542
3572,25.0,262
3573,61.0,443
3574,32.0,288
3575,49.0,366
3576,25.0,262
3577,37.0,314
3578,71.0,493
3579,30.0,288
3580,-15.0,43
3581,65.0,443
3582,-15.0,43
3583,96.0,615
3584,47.0,366
3585,107.0,663
3586,26.0,262
3587,47.0,366
3588,86.0,567
3589,35.0,314
3590,48.0,366
3591,20.0,235
3592,69.0,468
3593,96.0,615
3594,100.0,615
3595,-10.0,71
3596,-15.0,43
3597,61.0,443
3598,52.0,392
3599,68.0,468
3600,-5.0,99
3601,50.0,392
3602,-15.0,43
3603,-4.0,99
3604,36.0,314
3605,81.0,542
3606,82.0,542
3607,66.0,468
3608,11.0,181
3609,-15.0,43
3610,50.0,366
3611,-9.0,71
3612,25.0,262
3613,20.0,235
3614,48.0,366
3615,67.0,468
3616,-10.0,71
3617,20.0,235
3618,57.0,417
3619,44.0,341
3620,22.0,235
3621,25.0,262
3622,82.0,542
3623,30.0,288
3624,80.0,518
3625,-15.0,43
3626,32.0,288
3627,44.0,341
3628,30.0,288
3629,16.0,208
3630,71.0,493
3631,56.0,417
3632,36.0,314
3633,-9.0,46
3634,51.0,392
3635,62.0,443
3636,28.0,262
3637,80.0,518
3638,21.0,235
3639,40.0,341
3640,56.0,417
3641,45.0,341
3642,20.0,235
3643,44.0,341
3644,6.0,154
3645,32.0,288
3646,83.0,542
3647,56.0,417
3648,9.0,154
3649,57.0,417
3650,67.0,468
3651,29.0,262
3652,76.0,493
3653,26.0,262
3654,-15.0,43
3655,31.0,288
3656,-8.0,71
3657,52.0,392
3658,61.0,443
3659,61.0,443
3660,21.0,235
3661,47.0,366
3662,-15.0,43
3663,55.0,417
3664,23.0,235
3665,45.0,366
3666,26.0,262
3667,12.0,181
3668,45.0,366
3669,55.0,417
3670,40.0,341
3671,30.0,288
3672,78.0,518
3673,35.0,314
3674,50.0,392
3675,11.0,181
3676,21.0,235
3677,43.0,341
3678,25.0,262
3679,11.0,181
3680,109.0,663
3681,37.0,301
3682,31.0,288
3683,105.0,663
3684,36.0,314
3685,-5.0,99
3686,55.0,417
3687,38.0,301
3688,21.0,235
3689,62.0,443
3690,45.0,366
3691,50.0,366
3692,72.0,468
3693,26.0,262
3694,97.0,615
3695,91.0,591
3696,61.0,443
3697,-5.0,99
3698,10.0,181
3699,100.0,615
3700,-9.0,71
3701,15.0,208
3702,0.0,127
3703,53.0,392
3704,100.0,639
3705,79.0,518
3706,-15.0,43
3707,-10.0,46
3708,45.0,341
3709,20.0,235
3710,79.0,518
3711,76.0,518
3712,17.0,208
3713,21.0,235
3714,91.0,591
3715,66.0,468
3716,36.0,314
3717,55.0,417
3718,71.0,493
3719,0.0,127
3720,27.0,262
3721,-10.0,71
3722,-15.0,43
3723,26.0,262
3724,37.0,314
3725,65.0,443
3726,2.0,127
3727,-14.0,43
3728,61.0,443
3729,46.0,366
3730,56.0,417
3731,90.0,591
3732,5.0,154
3733,36.0,314
3734,63.0,443
3735,26.0,262
3736,33.0,288
3737,78.0,518
3738,0.0,127
3739,76.0,518
3740,42.0,341
3741,20.0,235
3742,72.0,493
3743,-10.0,71
3744,58.0,417
3745,135.0,802
3746,73.0,493
3747,41.0,341
3748,45.0,366
3749,37.0,309
3750,16.0,208
3751,99.0,615
3752,42.0,341
3753,20.0,235
3754,22.0,235
3755,-10.0,71
3756,72.0,493
3757,66.0,468
3758,43.0,341
3759,68.0,468
3760,75.0,493
3761,81.0,542
3762,35.0,314
3763,66.0,468
3764,-14.0,43
3765,71.0,493
3766,30.0,288
3767,45.0,366
3768,5.0,154
3769,-14.0,43
3770,40.0,341
3771,86.0,567
3772,35.0,314
3773,35.0,314
3774,10.0,181
3775,21.0,235
3776,56.0,417
3777,35.0,314
3778,83.0,542
3779,47.0,366
3780,26.0,262
3781,21.0,235
3782,26.0,262
3783,45.0,366
3784,-3.0,99
3785,61.0,443
3786,34.0,288
3787,85.0,567
3788,-4.0,99
3789,38.0,314
3790,46.0,366
3791,43.0,316
3792,70.0,493
3793,21.0,235
3794,27.0,262
3795,92.0,591
3796,-14.0,43
3797,45.0,366
3798,15.0,208
3799,-15.0,41
3800,111.0,686
3801,86.0,567
3802,30.0,288
3803,76.0,518
3804,1.0,99
3805,28.0,262
3806,57.0,417
3807,58.0,417
3808,16.0,208
3809,30.0,288
3810,93.0,591
3811,20.0,235
3812,-10.0,71
3813,109.0,663
3814,61.0,443
3815,51.0,392
3816,38.0,314
3817,94.0,591
3818,-5.0,97
3819,5.0,154
3820,76.0,518
3821,59.0,417
3822,92.0,591
3823,-10.0,71
3824,-5.0,99
3825,52.0,392
3826,35.0,314
3827,74.0,493
3828,27.0,262
3829,36.0,314
3830,5.0,154
3831,25.0,262
3832,37.0,314
3833,-15.0,43
3834,58.0,417
3835,26.0,262
3836,-5.0,99
3837,16.0,208
3838,-10.0,71
3839,30.0,288
3840,17.0,208
3841,23.0,235
3842,26.0,262
3843,-10.0,71
3844,50.0,383
3845,-14.0,43
3846,21.0,235
3847,25.0,262
3848,67.0,468
3849,111.0,639
3850,11.0,181
3851,63.0,443
3852,60.0,443
3853,55.0,401
3854,22.0,235
3855,20.0,235
3856,68.0,468
3857,25.0,262
3858,46.0,366
3859,46.0,366
3860,-10.0,71
3861,26.0,262
3862,26.0,262
3863,75.0,518
3864,46.0,366
3865,30.0,288
3866,76.0,518
3867,30.0,288
3868,80.0,542
3869,-15.0,43
3870,0.0,127
3871,0.0,127
3872,61.0,426
3873,5.0,154
3874,26.0,262
3875,1.0,127
3876,72.0,493
3877,-10.0,71
3878,80.0,542
3879,36.0,314
3880,130.0,756
3881,56.0,417
3882,45.0,366
3883,11.0,181
3884,45.0,366
3885,20.0,235
3886,68.0,468
3887,25.0,262
3888,15.0,208
3889,11.0,181
3890,-10.0,71
3891,41.0,341
3892,122.0,733
3893,57.0,417
3894,5.0,154
3895,60.0,443
3896,38.0,314
3897,55.0,417
3898,16.0,208
3899,47.0,366
3900,56.0,417
3901,98.0,615
3902,20.0,235
3903,6.0,154
3904,66.0,468
3905,73.0,493
3906,101.0,639
3907,0.0,127
3908,1.0,127
3909,61.0,443
3910,5.0,154
3911,62.0,443
3912,36.0,314
3913,35.0,314
3914,25.0,262
3915,68.0,468
3916,17.0,208
3917,96.0,615
3918,93.0,591
3919,44.0,341
3920,74.0,493
3921,18.0,208
3922,20.0,235
3923,65.0,468
3924,63.0,443
3925,11.0,181
3926,63.0,443
3927,31.0,288
3928,86.0,567
3929,20.0,235
3930,25.0,262
3931,87.0,567
3932,155.0,892
3933,42.0,341
3934,41.0,341
3935,57.0,417
3936,20.0,235
3937,58.0,417
3938,109.0,663
3939,75.0,518
3940,15.0,208
3941,30.0,288
3942,31.0,288
3943,20.0,235
3944,-5.0,99
3945,46.0,366
3946,10.0,159
3947,56.0,417
3948,0.0,127
3949,44.0,341
3950,90.0,591
3951,17.0,208
3952,107.0,663
3953,64.0,443
3954,-14.0,43
3955,23.0,235
3956,66.0,468
3957,74.0,493
3958,21.0,235
3959,11.0,181
3960,56.0,417
3961,0.0,127
3962,21.0,235
3963,28.0,256
3964,28.0,262
3965,-5.0,99
3966,116.0,710
3967,-9.0,71
3968,-10.0,71
3969,21.0,226
3970,63.0,443
3971,52.0,392
3972,20.0,235
3973,21.0,235
3974,47.0,366
3975,62.0,443
3976,63.0,443
3977,41.0,341
3978,70.0,493
3979,33.0,288
3980,81.0,542
3981,26.0,262
3982,-10.0,64
3983,52.0,392
3984,37.0,314
3985,26.0,251
3986,83.0,532
3987,27.0,262
3988,10.0,156
3989,-8.0,71
3990,-4.0,99
3991,114.0,686
3992,-5.0,99
3993,49.0,366
3994,42.0,341
3995,21.0,235
3996,27.0,262
3997,28.0,262
3998,-5.0,99
3999,67.0,452
4000,-10.0,71
4001,35.0,296
4002,15.0,208
4003,-4.0,75
4004,20.0,235
4005,56.0,417
4006,31.0,288
4007,58.0,417
4008,-8.0,71
4009,-5.0,95
4010,52.0,392
4011,61.0,443
4012,81.0,542
4013,58.0,417
4014,36.0,290
4015,116.0,710
4016,71.0,493
4017,-15.0,43
4018,123.0,733
4019,32.0,288
4020,27.0,262
4021,70.0,493
4022,60.0,443
4023,28.0,262
4024,41.0,341
4025,75.0,493
4026,21.0,235
4027,41.0,341
4028,55.0,392
4029,71.0,493
4030,22.0,235
4031,48.0,366
4032,12.0,181
4033,62.0,443
4034,31.0,288
4035,115.0,710
4036,7.0,154
4037,52.0,392
4038,91.0,567
4039,20.0,235
4040,104.0,639
4041,47.0,366
4042,66.0,468
4043,89.0,567
4044,46.0,366
4045,30.0,288
4046,21.0,235
4047,20.0,235
4048,51.0,392
4049,66.0,468
4050,-4.0,99
4051,15.0,208
4052,-14.0,43
4053,46.0,366
4054,53.0,392
4055,25.0,262
4056,58.0,417
4057,46.0,366
4058,11.0,181
4059,100.0,639
4060,25.0,262
4061,5.0,154
4062,-15.0,43
4063,35.0,314
4064,42.0,341
4065,1.0,127
4066,42.0,341
4067,102.0,639
4068,65.0,468
4069,31.0,288
4070,21.0,235
4071,22.0,235
4072,94.0,567
4073,-10.0,71
4074,-5.0,99
4075,36.0,314
4076,38.0,302
4077,18.0,208
4078,-10.0,71
4079,93.0,591
4080,26.0,262
4081,32.0,288
4082,46.0,366
4083,20.0,235
4084,31.0,288
4085,65.0,468
4086,20.0,235
4087,73.0,493
4088,16.0,187
4089,18.0,208
4090,41.0,341
4091,76.0,518
4092,17.0,208
4093,11.0,180
4094,51.0,392
4095,25.0,262
4096,74.0,493
4097,61.0,443
4098,21.0,235
4099,11.0,181
4100,83.0,542
4101,72.0,493
4102,26.0,262
4103,77.0,518
4104,71.0,493
4105,67.0,468
4106,104.0,639
4107,31.0,288
4108,35.0,314
4109,63.0,443
4110,70.0,493
4111,55.0,417
4112,27.0,262
4113,25.0,262
4114,40.0,341
4115,59.0,417
4116,45.0,366
4117,95.0,591
4118,66.0,468
4119,36.0,314
4120,57.0,417
4121,62.0,443
4122,37.0,314
4123,49.0,366
4124,-14.0,43
4125,42.0,341
4126,67.0,468
4127,91.0,591
4128,23.0,235
4129,-5.0,99
4130,56.0,417
4131,60.0,443
4132,55.0,417
4133,-15.0,43
4134,31.0,288
4135,11.0,181
4136,20.0,208
4137,85.0,542
4138,55.0,417
4139,57.0,417
4140,26.0,262
4141,56.0,417
4142,74.0,493
4143,55.0,417
4144,100.0,639
4145,38.0,314
4146,80.0,518
4147,64.0,443
4148,118.0,686
4149,-10.0,71
4150,26.0,262
4151,47.0,366
4152,55.0,417
4153,66.0,468
4154,10.0,181
4155,42.0,341
4156,30.0,288
4157,22.0,235
4158,40.0,341
4159,5.0,154
4160,21.0,235
4161,57.0,417
4162,47.0,366
4163,90.0,591
4164,42.0,341
4165,43.0,341
4166,48.0,366
4167,23.0,235
4168,57.0,417
4169,36.0,314
4170,62.0,443
4171,26.0,262
4172,62.0,443
4173,55.0,417
4174,-15.0,43
4175,1.0,127
4176,-4.0,99
4177,-5.0,99
4178,60.0,443
4179,65.0,468
4180,27.0,262
4181,47.0,366
4182,30.0,288
4183,33.0,288
4184,60.0,443
4185,20.0,235
4186,35.0,314
4187,41.0,341
4188,26.0,262
4189,36.0,314
4190,25.0,262
4191,141.0,825
4192,5.0,154
4193,0.0,127
4194,-4.0,99
4195,16.0,208
4196,79.0,518
4197,56.0,417
4198,80.0,542
4199,55.0,417
4200,71.0,493
4201,15.0,208
4202,51.0,392
4203,90.0,591
4204,-4.0,99
4205,93.0,591
4206,25.0,262
4207,55.0,417
4208,56.0,417
4209,36.0,314
4210,42.0,341
4211,72.0,493
4212,115.0,710
4213,55.0,417
4214,144.0,825
4215,-15.0,43
4216,20.0,235
4217,55.0,392
4218,81.0,542
4219,57.0,417
4220,101.0,615
4221,42.0,341
4222,40.0,341
4223,77.0,518
4224,62.0,443
4225,116.0,710
4226,55.0,417
4227,89.0,567
4228,58.0,417
4229,86.0,567
4230,75.0,518
4231,101.0,639
4232,55.0,417
4233,54.0,392
4234,53.0,392
4235,55.0,417
4236,18.0,208
4237,56.0,417
4238,71.0,493
4239,75.0,493
4240,31.0,288
4241,85.0,567
4242,26.0,262
4243,67.0,468
4244,66.0,468
4245,76.0,518
4246,20.0,235
4247,89.0,567
4248,35.0,314
4249,37.0,314
4250,0.0,127
4251,56.0,417
4252,33.0,288
4253,26.0,262
4254,60.0,443
4255,30.0,288
4256,110.0,686
4257,36.0,314
4258,3.0,127
4259,11.0,163
4260,-15.0,43
4261,61.0,443
4262,1.0,127
4263,26.0,262
4264,19.0,208
4265,21.0,235
4266,-10.0,71
4267,91.0,567
4268,40.0,341
4269,56.0,417
4270,-4.0,99
4271,46.0,366
4272,75.0,518
4273,-10.0,71
4274,38.0,314
4275,20.0,235
4276,21.0,235
4277,-10.0,71
4278,21.0,235
4279,93.0,591
4280,-5.0,99
4281,56.0,417
4282,40.0,341
4283,-10.0,71
4284,26.0,262
4285,56.0,417
4286,79.0,518
4287,-14.0,43
4288,121.0,733
4289,77.0,518
4290,-5.0,99
4291,92.0,591
4292,90.0,591
4293,28.0,262
4294,-4.0,99
4295,76.0,518
4296,65.0,468
4297,15.0,208
4298,-15.0,43
4299,22.0,235
4300,72.0,493
4301,76.0,518
4302,23.0,235
4303,-4.0,99
4304,61.0,443
4305,67.0,468
4306,31.0,288
4307,67.0,468
4308,-9.0,71
4309,-15.0,43
4310,21.0,235
4311,15.0,208
4312,59.0,417
4313,31.0,267
4314,25.0,262
4315,60.0,417
4316,78.0,518
4317,25.0,262
4318,64.0,443
4319,70.0,493
4320,33.0,288
4321,43.0,341
4322,26.0,262
4323,5.0,154
4324,10.0,181
4325,21.0,235
4326,70.0,493
4327,55.0,417
4328,68.0,468
4329,2.0,127
4330,66.0,468
4331,56.0,417
4332,10.0,181
4333,63.0,443
4334,40.0,341
4335,42.0,341
4336,-10.0,71
4337,0.0,127
4338,60.0,443
4339,16.0,208
4340,15.0,208
4341,-10.0,71
4342,59.0,417
4343,60.0,443
4344,56.0,417
4345,26.0,262
4346,6.0,154
4347,90.0,591
4348,20.0,235
4349,66.0,468
4350,66.0,468
4351,-5.0,99
4352,31.0,288
4353,48.0,366
4354,20.0,235
4355,88.0,567
4356,72.0,493
4357,91.0,591
4358,144.0,825
4359,40.0,341
4360,60.0,443
4361,51.0,392
4362,36.0,314
4363,-15.0,43
4364,55.0,392
4365,40.0,341
4366,0.0,127
4367,81.0,542
4368,34.0,288
4369,33.0,288
4370,31.0,288
4371,25.0,262
4372,85.0,567
4373,15.0,208
4374,21.0,235
4375,31.0,288
4376,60.0,443
4377,61.0,443
4378,70.0,493
4379,56.0,417
4380,0.0,127
4381,53.0,392
4382,137.0,802
4383,51.0,392
4384,70.0,476
4385,57.0,417
4386,45.0,366
4387,91.0,591
4388,56.0,417
4389,89.0,567
4390,40.0,341
4391,13.0,181
4392,0.0,127
4393,64.0,443
4394,30.0,288
4395,57.0,417
4396,20.0,235
4397,92.0,591
4398,-10.0,71
4399,31.0,288
4400,60.0,443
4401,36.0,314
4402,66.0,468
4403,58.0,417
4404,28.0,262
4405,71.0,493
4406,26.0,262
4407,40.0,341
4408,60.0,423
4409,-3.0,99
4410,67.0,468
4411,27.0,262
4412,25.0,262
4413,81.0,542
4414,21.0,235
4415,45.0,341
4416,76.0,518
4417,66.0,468
4418,-10.0,71
4419,-4.0,99
4420,46.0,366
4421,66.0,468
4422,55.0,417
4423,38.0,314
4424,90.0,591
4425,53.0,392
4426,50.0,366
4427,43.0,341
4428,17.0,208
4429,65.0,468
4430,86.0,567
4431,-15.0,43
4432,57.0,417
4433,-10.0,52
4434,15.0,195
4435,41.0,341
4436,-10.0,54
4437,1.0,127
4438,90.0,591
4439,6.0,136
4440,61.0,443
4441,0.0,127
4442,23.0,235
4443,11.0,181
4444,15.0,185
4445,15.0,193
4446,17.0,208
4447,30.0,288
4448,51.0,392
4449,15.0,192
4450,97.0,615
4451,1.0,127
4452,18.0,208
4453,66.0,468
4454,115.0,686
4455,21.0,235
4456,64.0,443
4457,10.0,181
4458,-5.0,99
4459,24.0,235
4460,76.0,518
4461,80.0,520
4462,46.0,366
4463,5.0,142
4464,46.0,366
4465,87.0,567
4466,26.0,262
4467,26.0,262
4468,36.0,314
4469,15.0,208
4470,42.0,341
4471,66.0,468
4472,35.0,314
4473,79.0,518
4474,83.0,542
4475,36.0,314
4476,75.0,518
4477,25.0,262
4478,20.0,235
4479,53.0,392
4480,52.0,392
4481,21.0,235
4482,-8.0,71
4483,39.0,314
4484,36.0,314
4485,1.0,127
4486,111.0,686
4487,20.0,235
4488,-4.0,99
4489,-10.0,71
4490,35.0,314
4491,35.0,314
4492,36.0,314
4493,7.0,154
4494,30.0,288
4495,65.0,468
4496,14.0,181
4497,6.0,154
4498,31.0,288
4499,101.0,639
4500,8.0,154
4501,75.0,518
4502,67.0,468
4503,25.0,262
4504,88.0,567
4505,-5.0,75
4506,92.0,591
4507,66.0,468
4508,69.0,468
4509,-5.0,99
4510,52.0,392
4511,37.0,314
4512,80.0,518
4513,36.0,314
4514,6.0,154
4515,15.0,208
4516,10.0,181
4517,47.0,366
4518,-15.0,43
4519,28.0,262
4520,76.0,518
4521,70.0,493
4522,15.0,208
4523,75.0,498
4524,46.0,366
4525,87.0,567
4526,5.0,154
4527,62.0,443
4528,65.0,468
4529,25.0,262
4530,-9.0,71
4531,25.0,252
4532,46.0,366
4533,-4.0,99
4534,31.0,288
4535,82.0,542
4536,32.0,288
4537,65.0,443
4538,123.0,733
4539,-15.0,43
4540,5.0,154
4541,-14.0,43
4542,77.0,518
4543,74.0,493
4544,5.0,154
4545,16.0,202
4546,50.0,380
4547,35.0,314
4548,36.0,314
4549,23.0,235
4550,27.0,262
4551,106.0,623
4552,-9.0,71
4553,82.0,542
4554,21.0,235
4555,55.0,417
4556,90.0,591
4557,31.0,288
4558,41.0,341
4559,-5.0,99
4560,6.0,154
4561,60.0,443
4562,37.0,314
4563,70.0,493
4564,30.0,288
4565,54.0,392
4566,20.0,235
4567,17.0,208
4568,26.0,262
4569,29.0,262
4570,49.0,366
4571,62.0,443
4572,23.0,235
4573,10.0,181
4574,-14.0,43
4575,21.0,235
4576,30.0,288
4577,12.0,181
4578,0.0,127
4579,31.0,288
4580,32.0,288
4581,76.0,518
4582,95.0,615
4583,1.0,127
4584,42.0,341
4585,26.0,262
4586,25.0,262
4587,64.0,443
4588,28.0,262
4589,35.0,314
4590,5.0,154
4591,30.0,288
4592,56.0,417
4593,57.0,417
4594,34.0,288
4595,95.0,615
4596,0.0,127
4597,47.0,366
4598,48.0,366
4599,80.0,542
4600,21.0,235
4601,125.0,756
4602,45.0,366
4603,21.0,235
4604,40.0,341
4605,13.0,181
4606,30.0,262
4607,29.0,262
4608,20.0,235
4609,5.0,154
4610,25.0,262
4611,95.0,615
4612,107.0,639
4613,0.0,127
4614,49.0,366
4615,0.0,127
4616,41.0,341
4617,-15.0,43
4618,42.0,341
4619,62.0,443
4620,47.0,366
4621,32.0,288
